GEO_ID,County,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0500000US05019,Clark County, Arkansas,11800,11456,11876,12491,14104,14142,15499,18718,18201,19550,23445
0500000US05021,Clay County, Arkansas,17041,18365,18762,19161,18830,19068,18346,16731,17277,20140,17158
0500000US05023,Cleburne County, Arkansas,18057,16923,15412,15436,15888,16150,17545,21484,20903,21415,20948
0500000US05025,Cleveland County, Arkansas,21148,21661,22987,23949,23236,23320,21888,25303,24119,30063,22487
0500000US05027,Columbia County, Arkansas,16989,16602,16261,15640,15746,15865,17334,17168,17206,17415,33095
0500000US05029,Conway County, Arkansas,19515,20693,20648,20136,20358,20645,20619,21122,21676,22864,18307
0500000US05031,Craighead County, Arkansas,19898,20677,20870,21102,21115,20691,20991,22052,23074,25119,22471
0500000US05033,Crawford County, Arkansas,20200,20381,20215,20338,20699,21428,22313,23348,24349,25508,26176
0500000US05035,Crittenden County, Arkansas,21566,22096,22846,24326,23109,23142,24812,24600,24778,26095,23695
0500000US05037,Cross County, Arkansas,18772,18405,19731,20066,20625,21094,21260,21719,25888,26681,26131
0500000US05039,Dallas County, Arkansas,16017,17586,18416,19680,21984,21604,21052,22182,22455,23040,27114
0500000US05041,Desha County, Arkansas,17025,18854,18876,18345,19834,19703,18587,19343,22214,24207,23311
0500000US05043,Drew County, Arkansas,18589,19606,17588,17028,19273,18474,18036,21731,24681,25446,25074
0500000US05045,Faulkner County, Arkansas,18666,19445,20450,21638,21648,21322,21562,23390,25096,26962,27021
0500000US05047,Franklin County, Arkansas,15719,17783,17708,18063,20158,20604,21687,22282,23122,24077,29385
0500000US05049,Fulton County, Arkansas,15296,14564,15926,16820,18281,18993,19414,18986,19269,19475,26089
0500000US05051,Garland County, Arkansas,18179,19015,19800,20019,19859,20104,20615,21345,22173,23405,22298
0500000US05053,Grant County, Arkansas,22845,23552,24514,24514,24307,25391,26507,28340,29098,28248,23580
0500000US05055,Greene County, Arkansas,20082,20733,20210,21061,20353,20202,22503,22580,22882,24867,31350
0500000US05057,Hempstead County, Arkansas,16363,17262,17075,17272,19315,20049,19554,19377,21431,22488,25641
0500000US05059,Hot Spring County, Arkansas,19669,20324,20558,20441,20132,19138,20187,20624,20507,22003,23043
0500000US05061,Howard County, Arkansas,16658,17559,17432,17095,18604,19331,18895,19125,21004,22126,24482
0500000US05063,Independence County, Arkansas,17240,18876,18987,19309,19956,20498,20684,22534,23492,23262,21562
0500000US05065,Izard County, Arkansas,16383,17160,16813,18173,17008,19583,18420,20686,20523,22313,24634
0500000US05067,Jackson County, Arkansas,14818,15262,15309,15053,14526,15862,15769,18042,16469,18477,21600
0500000US05069,Jefferson County, Arkansas,20304,21669,22405,22198,22325,22838,22267,24446,26064,26657,18644
