GEO_ID,County,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0500000US02130,Ketchikan Gateway Borough, Alaska,45367,40633,41870,41394,40484,40428,41102,41138,42635,44918,50635
0500000US02150,Kodiak Island Borough, Alaska,35785,33876,36827,35279,40272,37144,41557,42292,43429,42706,47231
0500000US02164,Lake and Peninsula Borough, Alaska,26146,27857,28917,26875,24135,12272,12348,13425,13935,16525,46368
0500000US02170,Matanuska-Susitna Borough, Alaska,44405,47265,49287,48212,49354,26797,25066,24279,26944,24485,39479
0500000US02180,Nome Census Area, Alaska,18197,19038,19386,20934,20847,49154,47657,47585,50782,49251,17233
0500000US02185,North Slope Borough, Alaska,21236,51913,59850,67092,72192,21227,21975,22799,26799,30143,32321
0500000US02188,Northwest Arctic Borough, Alaska,25273,24489,25192,24639,27869,72296,70394,70000,69504,63601,49807
0500000US02195,Petersburg Census Area, Alaska,35435,34652,37000,39375,37375,28393,27297,29601,32390,32083,31546
0500000US02198,Prince of Wales-Hyder Census Area, Alaska,30857,32929,33594,32917,31276,42135,38500,36181,39844,36544,61137
0500000US02220,Sitka City and Borough, Alaska,41396,42904,41359,43634,42470,30675,31010,30560,30882,31446,33882
0500000US02230,Skagway Municipality, Alaska,35509,37232,37902,38042,49063,41382,43889,43952,45354,44979,32412
0500000US02240,Southeast Fairbanks Census Area, Alaska,43922,46280,48223,47627,50572,41111,43173,37356,40125,32132,32835
0500000US02261,Valdez-Cordova Census Area, Alaska,41326,40744,42677,43406,43859,49583,51034,42315,53162,52877,50030
0500000US02270,Wade Hampton Census Area, Alaska,11484,11886,11939,12252,12212,45313,50781,51934,53567,52810,39063
0500000US02275,Wrangell City and Borough, Alaska,41167,37625,38295,32219,35000,37500,40167,36652,38929,39205,53074
0500000US02282,Yakutat City and Borough, Alaska,31875,41875,60625,34125,30568,38125,36000,37143,42361,43125,44375
0500000US02290,Yukon-Koyukuk Census Area, Alaska,14728,16492,17154,17788,20183,20649,20319,19949,19776,20605,43618
0500000US04001,Apache County, Arizona,23899,24037,25468,25708,26456,27935,30755,31657,32059,33424,21862
0500000US04003,Cochise County, Arizona,32278,30703,27289,27219,26332,26195,26738,29945,30758,31617,33541
0500000US04005,Coconino County, Arizona,27064,27032,26215,26240,25318,26173,26394,27153,28312,29707,34558
0500000US04007,Gila County, Arizona,31292,30955,31160,32044,31091,30228,30594,29915,30424,31173,28557
0500000US04009,Graham County, Arizona,30799,34978,33383,36024,36772,33588,32085,30747,30844,29283,33755
0500000US04011,Greenlee County, Arizona,43531,45365,44549,44543,42566,42559,44704,46699,46498,53799,30429
0500000US04012,La Paz County, Arizona,25850,29167,30289,30209,28017,23082,22125,22562,25186,26792,55638
0500000US04013,Maricopa County, Arizona,36409,36582,36122,35687,35694,35656,36262,37095,38455,40230,31180
0500000US04015,Mohave County, Arizona,26685,27646,26307,26782,25803,25560,26322,28119,28936,30168,41497
0500000US04017,Navajo County, Arizona,27077,27660,28079,26692,28348,27284,27321,29320,30630,31254,32186
0500000US04019,Pima County, Arizona,30775,31009,30637,30359,30431,30179,30132,30930,31711,32404,31770
0500000US04021,Pinal County, Arizona,36521,36064,35145,34388,35362,34662,33920,34101,35457,37147,34024
0500000US04023,Santa Cruz County, Arizona,23312,24660,25970,26988,28393,29485,29847,29853,29214,30742,39677
0500000US04025,Yavapai County, Arizona,29022,27787,27631,26704,26428,26450,27732,29796,30956,31923,29440
0500000US04027,Yuma County, Arizona,26739,27248,26219,26482,26177,26117,26413,27927,29493,30845,32304
0500000US05001,Arkansas County, Arkansas,27337,28247,29428,31387,31513,30295,30443,30837,32959,38263,32540
0500000US05003,Ashley County, Arkansas,34803,34328,36959,35000,33880,32494,35290,35266,37124,39556,41002
0500000US05005,Baxter County, Arkansas,23469,24782,25107,24978,26403,25624,27929,29652,30413,30969,40601
0500000US05007,Benton County, Arkansas,33604,35034,35289,36307,37267,37123,38360,40020,41407,42608,32506
0500000US05009,Boone County, Arkansas,28256,28177,27917,27974,28070,29167,28165,27410,30468,31578,44036
0500000US05011,Bradley County, Arkansas,26882,30176,31080,29983,30435,30926,31766,32692,36583,41750,33943
0500000US05013,Calhoun County, Arkansas,27645,25760,27015,25685,27405,30027,33750,36021,40031,34774,43841
0500000US05015,Carroll County, Arkansas,23835,24555,24880,24764,25112,25679,26242,28100,29919,32375,33063
0500000US05017,Chicot County, Arkansas,22937,26349,25119,26222,32043,30299,30639,33635,33098,32402,30670
0500000US05019,Clark County, Arkansas,17241,19935,20208,20737,21390,22465,22184,24060,25619,25607,34393
0500000US05021,Clay County, Arkansas,25208,24739,26346,25302,26100,26866,27097,29101,30642,31468,25404
0500000US05023,Cleburne County, Arkansas,24035,28125,30375,31837,32336,33054,34449,34100,32482,32095,32823
0500000US05025,Cleveland County, Arkansas,30614,29902,30265,32963,38886,40302,40026,40814,44107,43810,32819
0500000US05027,Columbia County, Arkansas,27149,28702,26453,26888,29403,30963,29795,31390,31685,31623,42266
0500000US05029,Conway County, Arkansas,28393,30376,28130,29219,31113,32132,32682,32526,32669,33033,32581
